"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT13","WT14","WT16","WT18","WT21","WT22"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-16","4.03",,"0.16",,"0.0","0.0","57","66","53",,"  270","  290","16.1","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-17","4.92",,"0.02",,"0.0","0.0","56","66","49",,"  270","  270","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-18","3.58",,"0.13",,"0.0","0.0","56","58","52",,"  220","  190","10.1","13.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-19","5.59",,"0.00",,"0.0","0.0","56","66","50",,"  310","  310","17.0","21.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-20","3.13",,"0.00",,"0.0","0.0","56","73","48",,"  310","  320","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-21","8.05",,"0.49",,"0.0","0.0","57","58","45",,"  290","  300","19.9","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-22","12.08",,"1.19",,"0.0","0.0","46","50","43",,"  210","  190","19.9","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-23","9.17",,"0.75",,"0.0","0.0","49","55","47",,"  190","  190","16.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-24","7.16",,"0.30",,"0.0","0.0","51","59","48",,"  230","  240","19.9","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-25","4.92",,"0.00",,"0.0","0.0","55","68","50",,"  210","  220","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-26","8.50",,"0.11",,"0.0","0.0","59","65","54",,"  230","  200","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-27","10.74",,"0.88",,"0.0","0.0","57","67","52",,"  250","  250","23.9","31.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-28","7.16",,"0.09",,"0.0","0.0","58","65","52",,"  230","  230","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-29","11.41",,"0.36",,"0.0","0.0","58","65","52",,"  270","  250","21.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-30","3.80",,"0.07",,"0.0","0.0","56","62","49",,"  290","  290","17.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-05-31","5.59",,"0.00",,"0.0","0.0","57","69","51",,"  290","  300","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-01","4.25",,"0.00",,"0.0","0.0","60","75","49",,"  310","  310","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-02","9.17",,"0.00",,"0.0","0.0","64","72","54",,"  300","  300","18.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-03","6.04",,"0.00",,"0.0","0.0","60","75","51",,"  320","  320","13.0","18.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-04","7.83",,"0.00",,"0.0","0.0","64","84","50",,"  320","  320","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-05","6.04",,"0.00",,"0.0","0.0","71","83","58",,"  320","  320","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-06","5.82",,"0.00",,"0.0","0.0","68","83","55",,"  350","  360","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-07","4.92",,"0.00",,"0.0","0.0","67","79","54",,"  330","  320","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-08","7.16",,"0.00",,"0.0","0.0","63","78","51",,"  320","  330","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-09","7.38",,"0.00",,"0.0","0.0","63","74","53",,"  320","  320","17.0","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-10","8.28",,"0.00",,"0.0","0.0","59","70","49",,"  310","  310","19.9","23.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-11","5.37",,"0.00",,"0.0","0.0","59","65","54",,"  220","  220","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-12","2.01",,"0.21",,"0.0","0.0","58","64","53",,"  250","  250","19.9","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-13","6.04",,"0.34",,"0.0","0.0","56","63","51",,"  210","  200","14.1","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-14","3.80",,"0.00",,"0.0","0.0","58","69","54",,"  290","  300","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-15","4.03",,"0.00",,"0.0","0.0","62","81","52",,"  350","  360","10.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-16","3.13",,"0.00",,"0.0","0.0","65","75","56",,"  310","  340","10.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-17","6.49",,"0.00",,"0.0","0.0","66","78","56",,"  250","  250","21.0","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-18","8.50",,"0.00",,"0.0","0.0","65","71","57",,"  260","  250","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-19","5.37",,"0.04",,"0.0","0.0","60","66","54",,"  260","  220","13.0","16.1",,,,,,,,,"    1",,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-20","5.82",,"0.11",,"0.0","0.0","59","68","54",,"  250","  250","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-21","3.13",,"0.00",,"0.0","0.0","62","70","57",,"  310","  310","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-22","2.24",,"0.00",,"0.0","0.0","63","80","52",,"  350","  310","6.9","8.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-23","2.24",,"0.24",,"0.0","0.0","68","69","61",,"  100","  120","8.9","12.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-24","7.83",,"0.20",,"0.0","0.0","63","69","57",,"  190","  210","19.9","23.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-25","8.05",,"0.08",,"0.0","0.0","62","70","58",,"  240","  240","16.1","21.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-26","7.38",,"0.13",,"0.0","0.0","64","73","59",,"  110","  190","14.1","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-27","5.14",,"0.00",,"0.0","0.0","69","82","62",,"  240","  250","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-28","4.03",,"0.00",,"0.0","0.0","72","92","62",,"  310","  340","12.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-29","3.80",,"0.00",,"0.0","0.0","76","88","63",,"  290","  280","10.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-06-30","3.58",,"0.00",,"0.0","0.0","78","97","64",,"  320","  320","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-01","5.37",,"0.00",,"0.0","0.0","78","91","66",,"  280","  270","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-02","6.93",,"0.00",,"0.0","0.0","75","86","63",,"  320","  330","16.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-03","6.93",,"0.00",,"0.0","0.0","72","85","59",,"  310","  330","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-04","8.05",,"0.00",,"0.0","0.0","67","75","54",,"  300","  320","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-05","3.13",,"0.00",,"0.0","0.0","64","75","58",,"  320","  320","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-06","6.04",,"0.00",,"0.0","0.0","64","79","56",,"  320","  310","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-07","5.82",,"0.00",,"0.0","0.0","67","79","58",,"  310","  320","15.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-08","6.49",,"0.00",,"0.0","0.0","66","82","56",,"  320","  310","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-09","6.93",,"0.00",,"0.0","0.0","73","89","60",,"  320","  320","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-10","7.83",,"0.00",,"0.0","0.0","70","80","57",,"  320","  320","16.1","21.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-11","7.38",,"0.00",,"0.0","0.0","64","77","54",,"  310","  350","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-12","6.93",,"0.00",,"0.0","0.0","64","73","54",,"  310","  320","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-13","8.50",,"0.00",,"0.0","0.0","64","82","53",,"  320","  320","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-14","6.71",,"0.00",,"0.0","0.0","71","87","58",,"  310","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-15","7.61",,"0.00",,"0.0","0.0","70","87","56",,"  320","  320","19.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-16","5.37",,"0.00",,"0.0","0.0","75","92","60",,"  200","  190","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-17","7.61",,"0.00",,"0.0","0.0","71","77","61",,"  320","   90","13.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-18","7.83",,"0.00",,"0.0","0.0","67","81","58",,"  320","  310","15.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-19","7.16",,"0.00",,"0.0","0.0","68","82","57",,"  300","  360","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-20","6.93",,"0.00",,"0.0","0.0","66","82","57",,"  320","  320","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-21","6.49",,"0.00",,"0.0","0.0","66","82","58",,"  310","  320","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-22","7.61",,"0.00",,"0.0","0.0","67","82","58",,"  320","  310","13.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-23","6.04",,"0.00",,"0.0","0.0","70","89","59",,"  310","  320","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-24","7.61",,"0.00",,"0.0","0.0","73","90","58",,"  310","  310","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-25","7.61",,"0.00",,"0.0","0.0","73","90","57",,"  320","  320","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-26","8.72",,"0.00",,"0.0","0.0","73","89","58",,"  320","  320","21.0","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-27","6.49",,"0.00",,"0.0","0.0","67","80","55",,"  310","  310","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-28","4.03",,"0.00",,"0.0","0.0","64","74","53",,"  310","  300","14.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-29","4.25",,"0.00",,"0.0","0.0","64","77","58",,"  270","  280","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-30","5.59",,"0.00",,"0.0","0.0","66","82","57",,"  310","  320","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-07-31","5.14",,"0.00",,"0.0","0.0","67","78","59",,"  280","  280","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-01","1.79",,"0.06",,"0.0","0.0","64","66","58",,"  310","  190","8.9","10.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-02","4.03",,"0.00",,"0.0","0.0","64","72","59",,"  320","  340","8.9","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-03","5.82",,"0.00",,"0.0","0.0","67","82","60",,"  320","  310","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-04","6.04",,"0.00",,"0.0","0.0","72","89","61",,"  320","  320","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-05","5.37",,"0.00",,"0.0","0.0","74","89","61",,"  320","  330","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-06","5.59",,"0.00",,"0.0","0.0","73","91","58",,"  320","  330","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-07","3.80",,"0.00",,"0.0","0.0","73","87","60",,"  330","  320","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-08","4.03",,"0.00",,"0.0","0.0","70","83","61",,"  330","  330","15.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-09","5.37",,"0.00",,"0.0","0.0","69","79","59",,"  280","  270","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-10","4.47",,"0.01",,"0.0","0.0","70","79","60",,"  290","  290","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-11","3.80",,"0.00",,"0.0","0.0","67","75","62",,"  320","  310","10.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-12","4.25",,"0.00",,"0.0","0.0","67","79","61",,"  320","  310","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-13","4.03",,"0.00",,"0.0","0.0","68","85","58",,"  280","  290","12.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-14","4.03",,"0.00",,"0.0","0.0","72","85","60",,"  320","  320","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-15","5.59",,"0.00",,"0.0","0.0","73","79","66",,"  310","  360","10.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-16","3.58",,"0.00",,"0.0","0.0","72","85","65",,"  320","  330","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-17","5.37",,"0.00",,"0.0","0.0","72","83","61",,"  330","  320","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-18","6.04",,"0.00",,"0.0","0.0","70","83","63",,"  310","  330","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-19","7.83",,"0.00",,"0.0","0.0","71","83","60",,"  310","  320","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-20","8.28",,"0.00",,"0.0","0.0","67","83","57",,"  320","  310","21.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-21","5.14",,"0.00",,"0.0","0.0","71","90","59",,"  330","  320","14.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-22","2.91",,"0.00",,"0.0","0.0","73","82","60",,"  190","  220","12.1","16.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-23","4.25",,"0.00",,"0.0","0.0","69","76","62",,"  310","  350","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-24","5.82",,"0.00",,"0.0","0.0","68","78","63",,"  320","  320","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-25","3.36",,"0.08",,"0.0","0.0","65","71","59",,"  320","  320","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-26","7.83",,"0.21",,"0.0","0.0","68","80","61",,"  200","  200","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-27","4.92",,"0.00",,"0.0","0.0","69","81","62",,"  310","  310","14.1","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-28","3.80",,"0.05",,"0.0","0.0","72","81","63",,"  300","  310","8.9","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-29","7.61",,"0.37",,"0.0","0.0","72","80","65",,"  170","  180","21.9","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-30","5.37",,"0.00",,"0.0","0.0","72","82","65",,"  320","  320","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-08-31","3.58",,"0.00",,"0.0","0.0","70","89","59",,"  320","  310","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-01","4.03",,"0.00",,"0.0","0.0","74","85","63",,"  320","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-02","5.14",,"0.02",,"0.0","0.0","72","80","64",,"  280","  290","16.1","19.9",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-03","4.70",,"0.11",,"0.0","0.0","70","80","61",,"  300","  310","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-04","2.91",,"0.00",,"0.0","0.0","69","73","62",,"  300","  290","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-05","6.04",,"0.30",,"0.0","0.0","67","70","59",,"  190","  190","21.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-06","6.49",,"0.99",,"0.0","0.0","63","70","59",,"  220","  220","16.1","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-07","4.92",,"0.00",,"0.0","0.0","65","81","56",,"  300","  320","13.0","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-08","6.93",,"0.00",,"0.0","0.0","70","84","60",,"  320","  320","16.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-09","5.59",,"0.00",,"0.0","0.0","71","83","62",,"  320","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-10","6.04",,"0.00",,"0.0","0.0","72","91","62",,"  280","  270","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-11","6.49",,"0.00",,"0.0","0.0","77","95","63",,"  310","  310","15.0","19.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-12","2.68",,"0.00",,"0.0","0.0","71","82","61",,"  300",,"8.9",,"    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-13","4.92",,"0.00",,"0.0","0.0","68","74","61",,"  310","  310","13.0","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-14","4.70",,"0.00",,"0.0","0.0","66","80","62",,"  300","  280","10.1","12.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-15","4.03",,"0.03",,"0.0","0.0","67","68","61",,"  180","  170","10.1","14.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-16","5.82",,"0.00",,"0.0","0.0","64","69","61",,"  210","  210","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-17","7.16",,"0.00",,"0.0","0.0","63","68","55",,"  290","  290","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-18","2.24",,"0.00",,"0.0","0.0","62","73","54",,"  100","  310","8.1","12.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-19","2.91",,"0.00",,"0.0","0.0","60","81","47",,"  100","  310","8.1","10.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-20","5.82",,"0.00",,"0.0","0.0","64","74","52",,"  240","  190","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-21","3.80",,"0.20",,"0.0","0.0","62","66","56",,"  250","  250","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-22","10.74",,"0.19",,"0.0","0.0","59","62","56",,"  190","  180","28.0","36.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-23","7.61",,"0.17",,"0.0","0.0","59","64","54",,"  190","  200","16.1","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-24","4.70",,"0.22",,"0.0","0.0","56","60","51",,"  240","  240","15.0","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-25","4.03",,"0.01",,"0.0","0.0","54","62","47",,"  300","  340","12.1","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-26","2.24",,"0.00",,"0.0","0.0","54","67","48",,"  260","  260","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-27","9.62",,"0.13",,"0.0","0.0","55","57","49",,"  210","  200","21.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-28","15.21",,"1.25",,"0.0","0.0","59","66","53",,"  210","  210","33.1","42.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-29","14.09",,"1.44",,"0.0","0.0","55","58","51",,"  190","  180","31.1","40.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-09-30","11.41",,"0.56",,"0.0","0.0","55","60","51",,"  190","  180","23.0","28.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-10-01","6.71",,"0.33",,"0.0","0.0","53","61","46",,"  290","  290","18.1","28.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-10-02","4.47",,"0.27",,"0.0","0.0","50","54","44",,"  320","  320","14.1","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2013-10-03","2.46",,"0.00",,"0.0","0.0","49","56","45",,"  300","  280","8.9","12.1","    1",,,,,,,,,,,,,,
